fecha;gvz;sma200;reg
2022.11.07;18.12;18.92;0
2022.11.08;18.91;18.94;0
2022.11.09;18.91;18.95;0
2022.11.10;17.69;18.95;0
2022.11.11;17.57;18.96;0
2022.11.14;17.41;18.96;0
2022.11.15;17.72;18.96;0
2022.11.16;17.23;18.97;0
2022.11.17;16.77;18.97;0
2022.11.18;16.51;18.98;0
2022.11.21;16.68;18.98;0
2022.11.22;16.07;18.98;0
2022.11.23;15.84;18.98;0
2022.11.25;15.23;18.98;0
2022.11.28;15.77;18.98;0
2022.11.29;15.71;18.97;0
2022.11.30;15.45;18.95;0
2022.12.01;15.92;18.94;0
2022.12.02;15.42;18.93;0
2022.12.05;15.81;18.91;0
2022.12.06;16.19;18.90;0
2022.12.07;16.55;18.89;0
2022.12.08;16.45;18.88;0
2022.12.09;16.26;18.87;0
2022.12.12;15.51;18.86;0
2022.12.13;14.71;18.83;0
2022.12.14;14.06;18.78;0
2022.12.15;14.39;18.75;0
2022.12.16;14.14;18.70;0
2022.12.19;14.49;18.64;0
2022.12.20;15.03;18.57;0
2022.12.21;14.78;18.49;0
2022.12.22;14.88;18.42;0
2022.12.23;14.86;18.36;0
2022.12.27;16.30;18.32;0
2022.12.28;15.99;18.28;0
2022.12.29;16.18;18.24;0
2022.12.30;16.25;18.21;0
2023.01.03;17.26;18.19;0
2023.01.04;17.35;18.16;0
2023.01.05;16.78;18.14;0
2023.01.06;16.44;18.12;0
2023.01.09;16.92;18.09;0
2023.01.10;16.59;18.05;0
2023.01.11;16.32;18.01;0
2023.01.12;15.95;17.97;0
2023.01.13;16.37;17.95;0
2023.01.17;16.49;17.92;0
2023.01.18;16.19;17.90;0
2023.01.19;16.71;17.89;0
2023.01.20;16.40;17.88;0
2023.01.23;16.20;17.87;0
2023.01.24;16.17;17.85;0
2023.01.25;16.12;17.84;0
2023.01.26;15.59;17.83;0
2023.01.27;15.23;17.81;0
2023.01.30;15.59;17.79;0
2023.01.31;15.75;17.77;0
2023.02.01;15.22;17.76;0
2023.02.02;15.14;17.74;0
2023.02.03;15.06;17.72;0
2023.02.06;15.81;17.71;0
2023.02.07;15.62;17.70;0
2023.02.08;15.46;17.68;0
2023.02.09;15.52;17.66;0
2023.02.10;15.46;17.64;0
2023.02.13;15.58;17.63;0
2023.02.14;14.88;17.61;0
2023.02.15;14.90;17.58;0
2023.02.16;14.92;17.55;0
2023.02.17;14.69;17.53;0
2023.02.21;15.48;17.51;0
2023.02.22;15.05;17.49;0
2023.02.23;14.84;17.47;0
2023.02.24;14.56;17.44;0
2023.02.27;14.35;17.41;0
2023.02.28;14.17;17.38;0
2023.03.01;14.16;17.35;0
2023.03.02;13.94;17.31;0
2023.03.03;13.93;17.27;0
2023.03.06;14.24;17.25;0
2023.03.07;14.20;17.22;0
2023.03.08;13.79;17.19;0
2023.03.09;14.30;17.16;0
2023.03.10;16.57;17.15;0
2023.03.13;20.00;17.15;1
2023.03.14;17.95;17.15;1
2023.03.15;19.75;17.16;1
2023.03.16;17.38;17.16;1
2023.03.17;22.83;17.19;1
2023.03.20;21.40;17.21;1
2023.03.21;19.14;17.22;1
2023.03.22;19.22;17.23;1
2023.03.23;20.95;17.25;1
2023.03.24;19.96;17.27;1
2023.03.27;19.18;17.28;1
2023.03.28;19.03;17.30;1
2023.03.29;17.77;17.30;1
2023.03.30;18.39;17.29;1
2023.03.31;17.31;17.26;1
2023.04.03;18.25;17.26;1
2023.04.04;19.73;17.25;1
2023.04.05;18.98;17.25;1
2023.04.06;18.44;17.25;1
2023.04.10;18.54;17.25;1
2023.04.11;18.33;17.25;1
2023.04.12;17.69;17.25;1
2023.04.13;18.48;17.25;1
2023.04.14;17.16;17.25;0
2023.04.17;17.37;17.24;1
2023.04.18;17.14;17.23;0
2023.04.19;17.21;17.21;0
2023.04.20;17.21;17.19;1
2023.04.21;16.42;17.17;0
2023.04.24;16.88;17.15;0
2023.04.25;17.72;17.14;1
2023.04.26;17.74;17.13;1
2023.04.27;17.28;17.12;1
2023.04.28;16.47;17.11;0
2023.05.01;16.63;17.09;0
2023.05.02;18.69;17.09;1
2023.05.03;18.70;17.09;1
2023.05.04;20.35;17.10;1
2023.05.05;18.50;17.09;1
2023.05.08;18.67;17.09;1
2023.05.09;18.73;17.09;1
2023.05.10;18.37;17.09;1
2023.05.11;17.77;17.09;1
2023.05.12;17.37;17.09;1
2023.05.15;17.52;17.10;1
2023.05.16;17.62;17.10;1
2023.05.17;16.99;17.10;0
2023.05.18;16.95;17.10;0
2023.05.19;17.22;17.10;1
2023.05.22;17.55;17.10;1
2023.05.23;17.66;17.11;1
2023.05.24;17.56;17.11;1
2023.05.25;16.84;17.11;0
2023.05.26;16.30;17.11;0
2023.05.30;15.88;17.11;0
2023.05.31;15.63;17.12;0
2023.06.01;15.50;17.12;0
2023.06.02;14.32;17.11;0
2023.06.05;14.27;17.11;0
2023.06.06;13.94;17.10;0
2023.06.07;13.81;17.09;0
2023.06.08;13.94;17.08;0
2023.06.09;13.69;17.07;0
2023.06.12;13.70;17.05;0
2023.06.13;13.45;17.04;0
2023.06.14;12.84;17.03;0
2023.06.15;13.00;17.02;0
2023.06.16;12.40;16.99;0
2023.06.20;12.73;16.97;0
2023.06.21;12.98;16.95;0
2023.06.22;12.96;16.93;0
2023.06.23;12.73;16.90;0
2023.06.26;13.08;16.89;0
2023.06.27;12.88;16.87;0
2023.06.28;12.53;16.85;0
2023.06.29;12.21;16.83;0
2023.06.30;12.04;16.81;0
2023.07.03;12.22;16.78;0
2023.07.05;12.46;16.75;0
2023.07.06;12.25;16.72;0
2023.07.07;12.12;16.69;0
2023.07.10;12.41;16.66;0
2023.07.11;12.64;16.63;0
2023.07.12;13.12;16.60;0
2023.07.13;12.73;16.57;0
2023.07.14;12.05;16.53;0
2023.07.17;12.34;16.49;0
2023.07.18;12.62;16.46;0
2023.07.19;12.89;16.43;0
2023.07.20;12.67;16.39;0
2023.07.21;12.23;16.35;0
2023.07.24;12.35;16.32;0
2023.07.25;12.42;16.28;0
2023.07.26;12.11;16.24;0
2023.07.27;12.29;16.20;0
2023.07.28;11.78;16.16;0
2023.07.31;12.16;16.12;0
2023.08.01;11.83;16.08;0
2023.08.02;12.45;16.04;0
2023.08.03;12.79;16.00;0
2023.08.04;12.22;15.96;0
2023.08.07;12.24;15.93;0
2023.08.08;12.21;15.89;0
2023.08.09;12.33;15.86;0
2023.08.10;11.84;15.82;0
2023.08.11;11.54;15.78;0
2023.08.14;11.97;15.74;0
2023.08.15;12.11;15.71;0
2023.08.16;12.43;15.68;0
2023.08.17;12.89;15.66;0
2023.08.18;12.63;15.63;0
2023.08.21;12.91;15.60;0
2023.08.22;12.58;15.57;0
2023.08.23;12.67;15.55;0
2023.08.24;12.53;15.52;0
2023.08.25;12.09;15.49;0
2023.08.28;12.21;15.46;0
2023.08.29;12.50;15.42;0
2023.08.30;12.39;15.40;0
2023.08.31;11.78;15.37;0
2023.09.01;11.28;15.34;0
2023.09.05;11.36;15.31;0
2023.09.06;11.31;15.28;0
2023.09.07;11.11;15.25;0
2023.09.08;10.99;15.22;0
2023.09.11;10.75;15.19;0
2023.09.12;10.82;15.16;0
2023.09.13;10.33;15.14;0
2023.09.14;10.22;15.11;0
2023.09.15;10.34;15.08;0
2023.09.18;11.10;15.06;0
2023.09.19;11.09;15.04;0
2023.09.20;10.96;15.01;0
2023.09.21;11.11;14.99;0
2023.09.22;10.87;14.97;0
2023.09.25;11.43;14.94;0
2023.09.26;13.63;14.93;0
2023.09.27;13.86;14.92;0
2023.09.28;13.09;14.90;0
2023.09.29;12.94;14.89;0
2023.10.02;14.13;14.89;0
2023.10.03;15.31;14.89;1
2023.10.04;14.58;14.89;0
2023.10.05;14.70;14.90;0
2023.10.06;14.03;14.89;0
2023.10.09;15.18;14.89;1
2023.10.10;14.49;14.89;0
2023.10.11;14.38;14.89;0
2023.10.12;13.98;14.89;0
2023.10.13;18.91;14.90;1
2023.10.16;16.22;14.90;1
2023.10.17;16.59;14.90;1
2023.10.18;17.38;14.91;1
2023.10.19;19.40;14.92;1
2023.10.20;18.56;14.92;1
2023.10.23;17.28;14.93;1
2023.10.24;16.05;14.92;1
2023.10.25;16.76;14.92;1
2023.10.26;16.53;14.92;1
2023.10.27;17.69;14.93;1
2023.10.30;16.84;14.94;1
2023.10.31;16.23;14.93;1
2023.11.01;15.36;14.93;1
2023.11.02;14.76;14.92;0
2023.11.03;14.04;14.91;0
2023.11.06;13.25;14.89;0
2023.11.07;13.33;14.88;0
2023.11.08;14.07;14.87;0
2023.11.09;14.06;14.86;0
2023.11.10;13.96;14.85;0
2023.11.13;13.92;14.84;0
2023.11.14;13.73;14.83;0
2023.11.15;12.98;14.82;0
2023.11.16;13.04;14.81;0
2023.11.17;12.97;14.80;0
2023.11.20;12.59;14.79;0
2023.11.21;14.09;14.78;0
2023.11.22;13.35;14.77;0
2023.11.24;13.05;14.75;0
2023.11.27;13.31;14.74;0
2023.11.28;15.54;14.74;1
2023.11.29;15.04;14.74;1
2023.11.30;14.22;14.74;0
2023.12.01;16.96;14.75;1
2023.12.04;17.13;14.76;1
2023.12.05;15.46;14.76;1
2023.12.06;15.40;14.76;1
2023.12.07;14.93;14.76;1
2023.12.08;14.14;14.76;0
2023.12.11;13.99;14.75;0
2023.12.12;12.82;14.75;0
2023.12.13;13.67;14.74;0
2023.12.14;13.96;14.74;0
2023.12.15;13.49;14.74;0
2023.12.18;13.79;14.74;0
2023.12.19;13.75;14.74;0
2023.12.20;13.82;14.74;0
2023.12.21;14.27;14.74;0
2023.12.22;15.25;14.74;1
2023.12.26;15.83;14.74;1
2023.12.27;16.96;14.72;1
2023.12.28;16.05;14.71;1
2023.12.29;15.85;14.70;1
2024.01.02;15.73;14.69;1
2024.01.03;14.85;14.65;1
2024.01.04;14.20;14.61;0
2024.01.05;13.81;14.58;0
2024.01.08;13.56;14.56;0
2024.01.09;13.16;14.52;0
2024.01.10;13.26;14.48;0
2024.01.11;12.80;14.45;0
2024.01.12;13.49;14.42;0
2024.01.16;13.55;14.40;0
2024.01.17;13.53;14.38;0
2024.01.18;13.09;14.36;0
2024.01.19;12.95;14.33;0
2024.01.22;12.83;14.30;0
2024.01.23;12.73;14.27;0
2024.01.24;12.70;14.24;0
2024.01.25;12.79;14.21;0
2024.01.26;11.91;14.18;0
2024.01.29;13.08;14.15;0
2024.01.30;13.05;14.13;0
2024.01.31;13.16;14.11;0
2024.02.01;13.72;14.09;0
2024.02.02;12.66;14.07;0
2024.02.05;12.49;14.04;0
2024.02.06;12.31;14.02;0
2024.02.07;11.84;13.99;0
2024.02.08;11.71;13.97;0
2024.02.09;11.20;13.94;0
2024.02.12;11.81;13.91;0
2024.02.13;12.15;13.88;0
2024.02.14;12.02;13.86;0
2024.02.15;11.79;13.83;0
2024.02.16;11.75;13.80;0
2024.02.20;11.81;13.76;0
2024.02.21;11.46;13.72;0
2024.02.22;11.19;13.68;0
2024.02.23;11.50;13.65;0
2024.02.26;11.29;13.61;0
2024.02.27;10.95;13.57;0
2024.02.28;10.93;13.54;0
2024.02.29;11.16;13.51;0
2024.03.01;13.47;13.49;0
2024.03.04;14.61;13.47;1
2024.03.05;14.54;13.46;1
2024.03.06;15.17;13.45;1
2024.03.07;15.09;13.44;1
2024.03.08;15.47;13.43;1
2024.03.11;15.50;13.42;1
2024.03.12;14.10;13.40;1
2024.03.13;14.09;13.39;1
2024.03.14;13.30;13.37;0
2024.03.15;13.54;13.36;1
2024.03.18;13.83;13.35;1
2024.03.19;13.48;13.34;1
2024.03.20;13.62;13.34;1
2024.03.21;13.42;13.34;1
2024.03.22;12.53;13.33;0
2024.03.25;12.09;13.32;0
2024.03.26;12.57;13.31;0
2024.03.27;13.58;13.31;1
2024.03.28;15.44;13.32;1
2024.04.01;16.25;13.34;1
2024.04.02;17.13;13.36;1
2024.04.03;17.49;13.38;1
2024.04.04;17.29;13.40;1
2024.04.05;16.92;13.42;1
2024.04.08;18.17;13.45;1
2024.04.09;18.30;13.48;1
2024.04.10;18.67;13.51;1
2024.04.11;18.97;13.54;1
2024.04.12;20.21;13.57;1
2024.04.15;22.25;13.62;1
2024.04.16;20.56;13.66;1
2024.04.17;19.01;13.70;1
2024.04.18;18.65;13.73;1
2024.04.19;18.51;13.76;1
2024.04.22;17.76;13.79;1
2024.04.23;17.73;13.82;1
2024.04.24;17.45;13.84;1
2024.04.25;17.32;13.86;1
2024.04.26;16.92;13.88;1
2024.04.29;16.92;13.90;1
2024.04.30;16.54;13.93;1
2024.05.01;16.25;13.95;1
2024.05.02;16.05;13.96;1
2024.05.03;15.83;13.98;1
2024.05.06;16.23;14.00;1
2024.05.07;15.75;14.01;1
2024.05.08;15.29;14.03;1
2024.05.09;16.27;14.05;1
2024.05.10;16.20;14.07;1
2024.05.13;16.52;14.09;1
2024.05.14;16.61;14.11;1
2024.05.15;16.99;14.14;1
2024.05.16;16.26;14.16;1
2024.05.17;17.40;14.18;1
2024.05.20;17.58;14.21;1
2024.05.21;16.76;14.23;1
2024.05.22;16.45;14.25;1
2024.05.23;16.03;14.27;1
2024.05.24;15.26;14.29;1
2024.05.28;15.92;14.31;1
2024.05.29;15.83;14.33;1
2024.05.30;15.74;14.35;1
2024.05.31;15.26;14.36;1
2024.06.03;16.00;14.38;1
2024.06.04;16.22;14.40;1
2024.06.05;16.50;14.42;1
2024.06.06;16.85;14.44;1
2024.06.07;17.13;14.46;1
2024.06.10;16.66;14.48;1
2024.06.11;16.45;14.50;1
2024.06.12;15.92;14.52;1
2024.06.13;15.71;14.54;1
2024.06.14;16.07;14.55;1
2024.06.17;15.63;14.57;1
2024.06.18;15.64;14.59;1
2024.06.20;16.40;14.61;1
2024.06.21;15.86;14.64;1
2024.06.24;15.49;14.66;1
2024.06.25;14.88;14.68;1
2024.06.26;14.88;14.70;1
2024.06.27;15.01;14.72;1
2024.06.28;14.72;14.74;0
2024.07.01;14.86;14.76;1
2024.07.02;14.35;14.78;0
2024.07.03;14.89;14.80;1
2024.07.05;15.62;14.83;1
2024.07.08;15.13;14.85;1
2024.07.09;14.64;14.86;0
2024.07.10;14.89;14.88;1
2024.07.11;15.74;14.91;1
2024.07.12;15.12;14.93;1
2024.07.15;15.98;14.94;1
2024.07.16;17.15;14.95;1
2024.07.17;16.70;14.97;1
2024.07.18;16.25;14.99;1
2024.07.19;16.34;15.00;1
2024.07.22;15.74;15.00;1
2024.07.23;15.44;15.01;1
2024.07.24;15.98;15.01;1
2024.07.25;15.54;15.02;1
2024.07.26;15.20;15.02;1
2024.07.29;15.64;15.03;1
2024.07.30;16.30;15.04;1
2024.07.31;17.88;15.05;1
2024.08.01;17.61;15.05;1
2024.08.02;18.70;15.06;1
2024.08.05;21.95;15.09;1
2024.08.06;19.10;15.10;1
2024.08.07;18.12;15.09;1
2024.08.08;18.45;15.09;1
2024.08.09;17.80;15.09;1
2024.08.12;20.61;15.11;1
2024.08.13;19.18;15.13;1
2024.08.14;18.49;15.14;1
2024.08.15;18.16;15.14;1
2024.08.16;20.09;15.15;1
2024.08.19;18.77;15.17;1
2024.08.20;18.47;15.18;1
2024.08.21;18.63;15.20;1
2024.08.22;17.89;15.22;1
2024.08.23;17.49;15.24;1
2024.08.26;17.90;15.27;1
2024.08.27;17.69;15.28;1
2024.08.28;17.18;15.30;1
2024.08.29;17.22;15.32;1
2024.08.30;16.40;15.33;1
2024.09.03;16.55;15.34;1
2024.09.04;16.19;15.36;1
2024.09.05;16.48;15.38;1
2024.09.06;16.49;15.39;1
2024.09.09;16.16;15.41;1
2024.09.10;16.08;15.42;1
2024.09.11;15.52;15.43;1
2024.09.12;16.74;15.45;1
2024.09.13;16.88;15.47;1
2024.09.16;17.03;15.48;1
2024.09.17;17.49;15.49;1
2024.09.18;17.13;15.50;1
2024.09.19;16.76;15.50;1
2024.09.20;17.08;15.50;1
2024.09.23;17.72;15.51;1
2024.09.24;19.26;15.53;1
2024.09.25;19.13;15.55;1
2024.09.26;18.82;15.58;1
2024.09.27;18.59;15.60;1
2024.09.30;18.08;15.63;1
2024.10.01;18.57;15.65;1
2024.10.02;18.07;15.67;1
2024.10.03;18.28;15.69;1
2024.10.04;17.48;15.71;1
2024.10.07;17.71;15.73;1
2024.10.08;17.64;15.75;1
2024.10.09;17.62;15.77;1
2024.10.10;17.27;15.78;1
2024.10.11;17.27;15.79;1
2024.10.14;17.47;15.79;1
2024.10.15;17.38;15.79;1
2024.10.16;17.31;15.80;1
2024.10.17;17.57;15.81;1
2024.10.18;17.77;15.83;1
2024.10.21;18.19;15.85;1
2024.10.22;18.73;15.87;1
2024.10.23;18.98;15.90;1
2024.10.24;18.66;15.93;1
2024.10.25;18.88;15.95;1
2024.10.28;18.34;15.98;1
2024.10.29;18.51;16.01;1
2024.10.30;18.68;16.03;1
2024.10.31;19.46;16.06;1
2024.11.01;19.29;16.09;1
2024.11.04;19.91;16.13;1
2024.11.05;19.59;16.16;1
2024.11.06;17.63;16.19;1
2024.11.07;17.37;16.21;1
2024.11.08;15.91;16.22;0
2024.11.11;16.02;16.25;0
2024.11.12;16.25;16.26;0
2024.11.13;17.05;16.28;1
2024.11.14;17.39;16.30;1
2024.11.15;17.17;16.32;1
2024.11.18;16.97;16.34;1
2024.11.19;17.85;16.37;1
2024.11.20;18.34;16.40;1
2024.11.21;17.59;16.43;1
2024.11.22;17.54;16.46;1
2024.11.25;17.80;16.49;1
2024.11.26;17.00;16.51;1
2024.11.27;16.54;16.54;1
2024.11.29;16.37;16.56;0
2024.12.02;16.33;16.58;0
2024.12.03;16.21;16.60;0
2024.12.04;15.92;16.62;0
2024.12.05;15.93;16.65;0
2024.12.06;15.04;16.67;0
2024.12.09;15.75;16.69;0
2024.12.10;16.34;16.71;0
2024.12.11;16.86;16.74;1
2024.12.12;15.43;16.76;0
2024.12.13;15.63;16.79;0
2024.12.16;15.38;16.80;0
2024.12.17;15.64;16.80;0
2024.12.18;16.54;16.81;0
2024.12.19;15.83;16.81;0
2024.12.20;15.73;16.82;0
2024.12.23;15.54;16.82;0
2024.12.24;14.71;16.81;0
2024.12.26;15.19;16.82;0
2024.12.27;14.67;16.82;0
2024.12.30;15.02;16.83;0
2024.12.31;14.62;16.84;0
2025.01.02;15.07;16.84;0
2025.01.03;14.49;16.85;0
2025.01.06;14.76;16.85;0
2025.01.07;14.68;16.86;0
2025.01.08;14.82;16.87;0
2025.01.10;15.77;16.89;0
2025.01.13;15.27;16.90;0
2025.01.14;15.00;16.91;0
2025.01.15;15.23;16.91;0
2025.01.16;15.40;16.90;0
2025.01.17;14.98;16.89;0
2025.01.21;15.50;16.88;0
2025.01.22;15.24;16.87;0
2025.01.23;14.95;16.86;0
2025.01.24;14.85;16.85;0
2025.01.27;15.23;16.83;0
2025.01.28;15.46;16.82;0
2025.01.29;14.84;16.80;0
2025.01.30;16.09;16.77;0
2025.01.31;15.82;16.74;0
2025.02.03;16.81;16.72;1
2025.02.04;17.11;16.71;1
2025.02.05;17.19;16.71;1
2025.02.06;16.27;16.70;0
2025.02.07;16.23;16.69;0
2025.02.10;17.59;16.69;1
2025.02.11;17.48;16.69;1
2025.02.12;17.34;16.69;1
2025.02.13;17.13;16.69;1
2025.02.14;17.23;16.69;1
2025.02.18;18.03;16.70;1
2025.02.19;16.76;16.70;1
2025.02.20;16.45;16.70;0
2025.02.21;16.55;16.71;0
2025.02.24;16.73;16.71;1
2025.02.25;16.72;16.71;1
2025.02.26;16.36;16.72;0
2025.02.27;16.45;16.72;0
2025.02.28;15.82;16.72;0
2025.03.03;16.81;16.72;1
2025.03.04;17.25;16.72;1
2025.03.05;16.92;16.72;1
2025.03.06;16.83;16.72;1
2025.03.07;16.19;16.72;0
2025.03.10;17.06;16.72;1
2025.03.11;17.14;16.72;1
2025.03.12;16.82;16.72;1
2025.03.13;17.41;16.73;1
2025.03.14;17.13;16.74;1
2025.03.17;17.60;16.74;1
2025.03.18;17.53;16.75;1
2025.03.19;16.74;16.76;0
2025.03.20;16.45;16.76;0
2025.03.21;15.98;16.76;0
2025.03.24;15.80;16.76;0
2025.03.25;15.23;16.76;0
2025.03.26;15.04;16.75;0
2025.03.27;16.08;16.74;0
2025.03.28;16.45;16.74;0
2025.03.31;17.84;16.75;1
2025.04.01;17.95;16.76;1
2025.04.02;17.92;16.77;1
2025.04.03;18.36;16.78;1
2025.04.04;22.03;16.81;1
2025.04.07;19.68;16.83;1
2025.04.08;23.73;16.87;1
2025.04.09;24.53;16.91;1
2025.04.10;26.59;16.97;1
2025.04.11;28.44;17.04;1
2025.04.14;23.80;17.08;1
2025.04.15;21.54;17.11;1
2025.04.16;26.73;17.17;1
2025.04.17;24.14;17.22;1
2025.04.21;28.14;17.29;1
2025.04.22;28.44;17.36;1
2025.04.23;25.23;17.40;1
2025.04.24;24.93;17.45;1
2025.04.25;23.36;17.50;1
2025.04.28;23.25;17.54;1
2025.04.29;22.10;17.57;1
2025.04.30;21.52;17.60;1
2025.05.01;21.51;17.63;1
2025.05.02;21.35;17.65;1
2025.05.05;23.20;17.68;1
2025.05.06;24.72;17.73;1
2025.05.07;22.99;17.76;1
2025.05.08;22.58;17.79;1
2025.05.09;21.86;17.82;1
2025.05.12;21.38;17.85;1
2025.05.13;19.58;17.87;1
2025.05.14;20.78;17.90;1
2025.05.15;21.63;17.93;1
2025.05.16;21.47;17.96;1
2025.05.19;21.37;17.97;1
2025.05.20;21.95;17.99;1
2025.05.21;22.23;18.01;1
2025.05.22;21.55;18.01;1
2025.05.23;22.28;18.03;1
2025.05.27;21.12;18.04;1
2025.05.28;19.69;18.05;1
2025.05.29;19.65;18.06;1
2025.05.30;19.10;18.05;1
2025.06.02;20.60;18.06;1
2025.06.03;20.10;18.06;1
2025.06.04;19.82;18.07;1
2025.06.05;19.69;18.07;1
2025.06.06;19.16;18.07;1
2025.06.09;19.45;18.08;1
2025.06.10;19.00;18.08;1
2025.06.11;19.16;18.09;1
2025.06.12;19.70;18.10;1
2025.06.13;21.16;18.11;1
2025.06.16;19.87;18.12;1
2025.06.17;20.41;18.14;1
2025.06.18;19.58;18.15;1
2025.06.20;19.27;18.17;1
2025.06.23;19.02;18.18;1
2025.06.24;18.28;18.19;1
2025.06.25;17.33;18.19;0
2025.06.26;16.65;18.19;0
2025.06.27;16.49;18.20;0
2025.06.30;17.31;18.20;0
2025.07.01;16.76;18.21;0
2025.07.02;16.87;18.21;0
2025.07.03;16.19;18.21;0
2025.07.07;16.91;18.20;0
2025.07.08;16.20;18.20;0
2025.07.09;15.86;18.19;0
2025.07.10;16.04;18.19;0
2025.07.11;16.94;18.19;0
2025.07.14;16.99;18.18;0
2025.07.15;16.37;18.17;0
2025.07.16;17.27;18.16;0
2025.07.17;16.91;18.15;0
2025.07.18;16.73;18.14;0
2025.07.21;17.78;18.14;0
2025.07.22;19.08;18.14;1
2025.07.23;18.44;18.14;1
2025.07.24;17.82;18.14;0
2025.07.25;17.05;18.14;0
2025.07.28;16.79;18.14;0
2025.07.29;16.61;18.13;0
2025.07.30;16.48;18.12;0
2025.07.31;16.04;18.12;0
2025.08.01;17.30;18.12;0
2025.08.04;17.07;18.12;0
2025.08.05;16.68;18.11;0
2025.08.06;16.42;18.11;0
2025.08.07;16.95;18.11;0
2025.08.08;16.36;18.10;0
2025.08.11;16.94;18.09;0
2025.08.12;16.35;18.08;0
2025.08.13;15.95;18.07;0
2025.08.14;15.33;18.05;0
2025.08.15;15.22;18.03;0
2025.08.18;14.90;18.01;0
2025.08.19;14.82;17.99;0
2025.08.20;15.40;17.98;0
2025.08.21;15.44;17.96;0
2025.08.22;15.15;17.94;0
2025.08.25;15.09;17.91;0
2025.08.26;15.88;17.89;0
2025.08.27;15.90;17.89;0
2025.08.28;16.34;17.88;0
2025.08.29;17.39;17.89;0
2025.09.02;19.81;17.91;1
2025.09.03;19.53;17.92;1
2025.09.04;18.33;17.93;1
2025.09.05;18.30;17.93;1
2025.09.08;19.09;17.94;1
2025.09.09;17.99;17.95;1
2025.09.10;17.37;17.95;0
2025.09.11;16.48;17.94;0
2025.09.12;16.38;17.93;0
2025.09.15;17.90;17.93;0
2025.09.16;18.37;17.94;1
2025.09.17;17.41;17.94;0
2025.09.18;16.45;17.94;0
2025.09.19;16.76;17.94;0
2025.09.22;18.43;17.95;1
2025.09.23;19.06;17.96;1
2025.09.24;18.30;17.98;1
2025.09.25;19.07;17.99;1
2025.09.26;18.59;18.01;1
2025.09.29;19.19;18.03;1
2025.09.30;19.95;18.05;1
2025.10.01;19.05;18.06;1
2025.10.02;18.05;18.07;0
2025.10.03;17.66;18.08;0
2025.10.06;19.51;18.10;1
2025.10.07;19.94;18.12;1
2025.10.08;21.81;18.15;1
2025.10.09;21.85;18.18;1
2025.10.10;23.78;18.22;1
2025.10.13;24.53;18.26;1
2025.10.14;26.11;18.32;1
2025.10.15;27.12;18.38;1
2025.10.16;32.78;18.47;1
2025.10.17;31.20;18.55;1
2025.10.20;31.43;18.64;1
2025.10.21;29.82;18.71;1
2025.10.22;27.19;18.77;1
2025.10.23;26.68;18.83;1
2025.10.24;24.75;18.88;1
2025.10.27;23.94;18.93;1
2025.10.28;24.03;18.97;1
2025.10.29;24.70;19.02;1
2025.10.30;24.82;19.07;1
2025.10.31;22.66;19.10;1
2025.11.03;21.38;19.13;1
2025.11.04;21.43;19.16;1
2025.11.05;20.15;19.19;1
2025.11.06;20.13;19.21;1
2025.11.07;20.36;19.24;1
2025.11.10;23.34;19.28;1
2025.11.11;23.33;19.32;1
2025.11.12;25.82;19.37;1
2025.11.13;24.82;19.42;1
2025.11.14;24.13;19.46;1
2025.11.17;24.07;19.51;1
2025.11.18;23.90;19.54;1
2025.11.19;23.89;19.58;1
2025.11.20;22.93;19.60;1
2025.11.21;21.93;19.63;1
2025.11.24;22.55;19.66;1
2025.11.25;22.40;19.69;1
2025.11.26;21.95;19.71;1
2025.11.28;22.87;19.74;1
2025.12.01;23.34;19.77;1
2025.12.02;22.49;19.80;1
2025.12.03;21.96;19.81;1
2025.12.04;20.57;19.83;1
2025.12.05;19.92;19.85;1
2025.12.08;19.58;19.87;0
2025.12.09;20.35;19.88;1
2025.12.10;20.20;19.90;1
2025.12.11;20.97;19.92;1
2025.12.12;21.46;19.95;1
2025.12.15;21.20;19.98;1
2025.12.16;20.18;19.99;1
2025.12.17;21.22;20.01;1
2025.12.18;21.31;20.04;1
2025.12.19;20.72;20.05;1
2025.12.22;23.80;20.09;1
2025.12.23;24.53;20.13;1
2025.12.24;23.81;20.16;1
2025.12.26;25.78;20.21;1
2025.12.29;25.71;20.25;1
2025.12.30;24.83;20.29;1
2025.12.31;23.92;20.32;1
2026.01.02;23.80;20.35;1
2026.01.05;24.25;20.39;1
2026.01.06;24.82;20.43;1
2026.01.07;24.13;20.47;1
2026.01.08;24.07;20.51;1
2026.01.09;23.43;20.55;1
2026.01.12;25.03;20.60;1
2026.01.13;23.76;20.64;1
2026.01.14;23.57;20.68;1
2026.01.15;22.06;20.70;1
2026.01.16;22.23;20.72;1
2026.01.20;24.79;20.75;1
2026.01.21;26.27;20.79;1
2026.01.22;28.11;20.82;1
2026.01.23;30.01;20.88;1
2026.01.26;32.70;20.92;1
2026.01.27;33.13;20.96;1
2026.01.28;39.67;21.03;1
2026.01.29;46.02;21.12;1
2026.01.30;44.08;21.22;1
2026.02.02;37.38;21.30;1
2026.02.03;41.04;21.37;1
2026.02.04;36.93;21.43;1
2026.02.05;35.53;21.47;1
2026.02.06;33.96;21.50;1
2026.02.09;32.84;21.54;1
2026.02.10;28.86;21.56;1
2026.02.11;29.38;21.59;1
2026.02.12;30.23;21.62;1
2026.02.13;30.84;21.66;1
2026.02.17;33.24;21.72;1
2026.02.18;33.75;21.78;1
